order_item_id,order_id,product_id,quantity,unit_price
11431,3998,242,5.0,1935.28
11432,1164,120,2.0,3593.95
11433,9535,219,1.0,3001.33
11434,5364,125,4.0,1077.16
11435,8510,39,5.0,2300.52
11436,3630,251,1.0,187.82
11437,1365,16,5.0,2536.5
11438,4450,179,1.0,3371.61
11439,4251,192,3.0,564.15
11440,375,265,2.0,3114.93
11441,8144,285,1.0,2668.79
11442,7923,248,3.0,1332.39
11443,7770,12,5.0,1312.26
11444,8617,94,3.0,669.33
11445,7922,104,2.0,2040.81
11446,405,204,3.0,752.19
11447,822,228,4.0,875.59
11448,6657,86,5.0,2414.5
11449,8735,125,3.0,1009.53
11450,2838,257,1.0,3185.9
11451,6054,267,2.0,2400.51
11452,3502,184,5.0,745.44
11453,8805,136,4.0,2698.53
11454,4167,145,2.0,2329.59
11455,9668,150,2.0,3140.78
11456,9583,131,2.0,372.85
11457,5032,210,3.0,1682.02
11458,105,154,3.0,86.01
11459,6072,58,3.0,857.34
11460,8681,173,5.0,828.47
11461,9759,200,2.0,760.5
11462,2771,233,5.0,3452.75
11463,5194,200,4.0,925.33
11464,387,207,4.0,3351.52
11465,7525,100,1.0,3112.38
11466,7505,12,5.0,1230.0
11467,5762,12,3.0,1216.16
11468,4971,20,4.0,1700.0
11469,1259,69,3.0,2397.59
11470,2528,212,1.0,223.64
11471,7308,78,4.0,1249.51
11472,9399,184,4.0,753.87
11473,5719,203,5.0,1816.75
11474,4906,42,2.0,2848.39
11475,7595,152,4.0,2760.15
11476,3800,195,4.0,1974.56
11477,4060,292,4.0,58.06
11478,7004,282,1.0,2597.85
11479,86,94,3.0,771.04
11480,8088,181,4.0,2200.2
11481,4139,210,1.0,1774.74
11482,500,130,4.0,93.55
11483,1394,86,5.0,2396.26
11484,6113,64,4.0,2494.29
11485,2908,176,5.0,3717.65
11486,9096,73,1.0,2435.4
11487,4234,98,5.0,455.05
11488,4363,6,4.0,1567.66
11489,9972,247,2.0,3130.92
11490,9554,102,3.0,1262.51
11491,7599,28,5.0,1918.02
11492,2570,198,4.0,563.93
11493,1773,104,3.0,2304.33
11494,558,46,2.0,880.81
11495,5135,231,1.0,2281.84
11496,2894,154,1.0,90.38
11497,9533,35,1.0,1055.42
11498,7971,198,2.0,515.68
11499,2866,214,2.0,1310.27
11500,5081,233,4.0,3758.33
11501,5477,213,3.0,2971.36
11502,9571,273,4.0,703.13
11503,4972,98,1.0,464.51
11504,1229,2,1.0,334.12
11505,1493,183,2.0,1689.77
11506,7841,136,4.0,2241.91
11507,6197,212,1.0,215.05
11508,6248,273,3.0,656.73
11509,8469,181,2.0,1886.01
11510,2013,234,1.0,926.44
11511,4942,225,4.0,2987.12
11512,3164,205,1.0,2618.23
11513,7502,21,2.0,1371.87
11514,9469,189,4.0,2848.24
11515,5060,136,1.0,2270.84
11516,6052,85,4.0,562.13
11517,227,292,2.0,59.86
11518,936,235,5.0,564.76
11519,5969,101,1.0,113.77
11520,8692,80,4.0,440.51
11521,6558,184,4.0,664.76
11522,7777,29,3.0,138.74
11523,1625,281,2.0,1654.78
11524,9205,266,4.0,70.0
11525,1635,17,1.0,289.58
11526,6862,201,1.0,2950.26
11527,8682,19,2.0,2724.37
11528,3178,28,3.0,1898.37
11529,7356,71,5.0,3610.35
11530,5355,12,4.0,1126.22
11531,6683,20,2.0,1822.57
11532,4727,286,1.0,2363.88
11533,8921,197,3.0,1543.89
11534,4286,55,3.0,1206.94
11535,475,225,3.0,2683.43
11536,4074,254,2.0,1071.5
11537,3241,33,5.0,1035.15
11538,8833,166,3.0,708.15
11539,3801,101,2.0,118.43
11540,4381,168,1.0,407.13
11541,9093,178,4.0,3098.12
11542,9543,121,2.0,1913.19
11543,9164,238,3.0,104.09
11544,9320,212,4.0,216.37
11545,7622,233,5.0,3599.13
11546,8531,186,1.0,2149.39
11547,9800,266,4.0,74.69
11548,1941,224,4.0,3095.16
11549,4983,112,5.0,116.12
11550,6204,244,3.0,2331.01
11551,843,267,3.0,2200.32
11552,8285,60,3.0,3047.97
11553,6147,72,3.0,173.41
11554,2572,64,2.0,2849.98
11555,3921,26,3.0,1253.86
11556,5294,297,4.0,162.79
11557,8732,284,2.0,2195.6
11558,2836,178,4.0,3132.82
11559,8830,126,2.0,229.86
11560,266,227,4.0,3070.82
11561,2380,234,3.0,889.01
11562,1320,3,4.0,1820.86
11563,1613,86,1.0,2654.52
11564,1002,276,5.0,462.74
11565,985,167,4.0,2423.39
11566,2961,294,2.0,2791.45
11567,7066,71,4.0,3523.11
11568,5573,123,3.0,1939.5
11569,9221,25,4.0,435.25
11570,1471,110,2.0,1767.02
11571,2322,12,4.0,1324.3
11572,6462,87,2.0,2739.54
11573,1566,35,5.0,1151.07
11574,9318,115,2.0,2955.19
11575,4574,231,1.0,2154.06
11576,4005,172,3.0,171.82
11577,3035,149,2.0,1458.74
11578,7035,72,2.0,164.07
11579,9716,132,4.0,1225.36
11580,9682,193,1.0,2827.78
11581,6312,230,4.0,355.01
11582,1379,105,2.0,983.1
11583,443,76,1.0,2004.92
11584,7741,95,1.0,2354.97
11585,3203,210,1.0,1610.67
11586,4019,147,2.0,229.47
11587,3838,200,5.0,777.64
11588,1490,112,5.0,99.52
11589,4583,132,5.0,1275.69
11590,1331,227,3.0,3042.49
11591,8684,81,3.0,527.8
11592,2474,288,3.0,2767.05
11593,6268,11,4.0,2160.43
11594,2179,39,2.0,2207.63
11595,264,231,5.0,2415.2
11596,1714,9,2.0,1452.34
11597,5117,159,3.0,3383.08
11598,1370,117,3.0,2919.02
11599,5496,117,5.0,2700.5
11600,3098,115,2.0,2869.83
11601,214,217,1.0,3268.81
11602,1157,90,5.0,3814.02
11603,8738,158,5.0,126.75
11604,4910,114,3.0,2910.47
11605,856,32,1.0,2133.5
11606,9427,199,5.0,1384.79
11607,3325,35,3.0,1188.91
11608,647,210,4.0,1802.18
11609,6481,15,1.0,2499.67
11610,8077,75,3.0,2062.3
11611,6761,242,4.0,1742.48
11612,634,93,4.0,53.4
11613,7206,277,4.0,3098.29
11614,5546,77,2.0,1027.65
11615,9002,281,5.0,1640.8
11616,7286,249,2.0,2876.11
11617,2051,154,1.0,87.46
11618,266,276,5.0,479.96
11619,9914,105,5.0,961.77
11620,3268,70,4.0,2004.3
11621,9706,296,3.0,1778.75
11622,4939,126,2.0,230.52
11623,6655,15,5.0,2471.8
11624,3674,12,3.0,1353.43
11625,5197,88,4.0,2441.52
11626,8833,181,1.0,2158.61
11627,629,192,2.0,508.91
11628,271,204,3.0,747.66
11629,332,223,3.0,1568.81
11630,377,56,1.0,2605.49
11631,5597,289,1.0,1317.53
11632,9137,24,4.0,1902.25
11633,6857,87,2.0,2866.87
11634,7465,231,3.0,2090.12
11635,5920,67,5.0,3145.53
11636,5462,126,3.0,228.55
11637,8149,41,2.0,1699.36
11638,4259,121,2.0,2112.85
11639,4638,129,2.0,670.82
11640,1572,167,5.0,2257.37
11641,8057,298,3.0,2472.24
11642,1469,220,5.0,1496.09
11643,6134,273,4.0,644.32
11644,1805,109,4.0,89.91
11645,3027,16,5.0,2934.54
11646,4229,284,5.0,2190.45
11647,4964,294,1.0,2722.63
11648,3712,253,3.0,1627.71
11649,2254,69,5.0,2597.1
11650,8673,6,2.0,1540.0
11651,3156,110,1.0,1758.64
11652,650,78,1.0,1342.73
11653,9423,65,5.0,2942.59
11654,6791,16,5.0,2655.41
11655,7838,281,5.0,1516.58
11656,3875,89,3.0,199.89
11657,8,194,5.0,2729.05
11658,8264,300,3.0,3255.61
11659,1159,19,4.0,3117.96
11660,2480,35,1.0,1095.85
11661,8748,236,5.0,3062.24
11662,1416,267,4.0,2516.25
11663,6596,95,5.0,2163.96
11664,2294,261,2.0,564.48
11665,3730,122,5.0,121.85
11666,5106,148,4.0,18.7
11667,9305,36,3.0,2249.57
11668,6030,155,4.0,1228.85
11669,1365,35,4.0,1195.36
11670,4196,6,3.0,1425.67
11671,3153,37,4.0,843.32
11672,1179,63,5.0,1552.7
11673,3756,112,2.0,96.82
11674,8629,49,1.0,965.19
11675,651,194,3.0,2897.16
11676,5891,299,4.0,2745.41
11677,957,56,4.0,2610.71
11678,7641,66,4.0,96.99
11679,5762,263,1.0,1565.2
11680,4770,216,1.0,1412.14
11681,844,218,3.0,1181.58
11682,4717,283,3.0,2443.72
11683,2201,178,5.0,3111.84
11684,2296,88,5.0,2739.18
11685,8771,134,5.0,3616.23
11686,6927,279,4.0,2680.15
11687,9787,146,4.0,58.11
11688,8599,84,2.0,1685.41
11689,9848,80,3.0,471.3
11690,9035,254,3.0,1012.59
11691,3587,56,2.0,3040.14
11692,9480,256,2.0,3033.83
11693,9045,115,2.0,2556.1
11694,1449,107,5.0,1490.29
11695,9684,251,3.0,186.37
11696,5645,197,4.0,1745.21
11697,2228,288,5.0,2936.98
11698,7475,94,4.0,678.67
11699,2232,266,3.0,70.19
11700,7251,241,3.0,698.85
11701,5305,38,3.0,1496.03
11702,8171,215,4.0,2090.12
11703,7109,78,1.0,1274.77
11704,4672,222,5.0,743.16
11705,7621,142,2.0,2439.43
11706,5810,256,3.0,2898.43
11707,9623,250,5.0,2010.4
11708,8184,274,3.0,855.08
11709,4673,35,5.0,1062.5
11710,3646,128,4.0,742.12
11711,7072,108,1.0,2264.97
11712,4452,35,4.0,1110.32
11713,9468,59,5.0,248.29
11714,1233,235,5.0,537.04
11715,4477,133,3.0,398.45
11716,6433,187,1.0,1241.5
11717,7444,135,4.0,2035.89
11718,8328,159,3.0,2856.7
11719,2334,53,4.0,680.76
11720,5335,130,2.0,97.26
11721,9797,186,2.0,2040.31
11722,7579,90,4.0,3214.3
11723,967,249,3.0,2590.55
11724,8358,233,4.0,3238.43
11725,3625,143,2.0,1131.08
11726,6588,223,5.0,1324.53
11727,4222,40,5.0,58.77
11728,9993,290,3.0,143.86
11729,2722,177,4.0,234.02
11730,177,52,3.0,175.86
11731,8051,161,1.0,2057.41
11732,6816,29,5.0,160.19
11733,3877,271,1.0,1835.9
11734,6838,72,2.0,178.43
11735,6693,13,2.0,2298.83
11736,4244,120,1.0,3761.92
11737,2403,297,5.0,151.01
11738,2610,83,5.0,3338.45
11739,6721,282,2.0,2249.09
11740,9311,63,4.0,1475.01
11741,2825,280,3.0,1549.6
11742,8076,154,3.0,77.26
11743,8683,276,1.0,482.64
11744,2486,213,1.0,3448.32
11745,8502,143,1.0,1102.69
11746,7952,70,2.0,2047.25
11747,7600,58,3.0,833.44
11748,8784,87,5.0,3032.32
11749,8924,136,5.0,2325.46
11750,2271,241,4.0,630.83
11751,1325,179,3.0,3088.26
11752,5369,13,1.0,2245.72
11753,9367,170,3.0,2272.63
11754,4879,110,4.0,1762.49
11755,4318,25,5.0,462.97
11756,7639,285,3.0,3120.14
11757,589,98,4.0,482.56
11758,4854,111,3.0,1652.84
11759,8381,193,5.0,2830.42
11760,8596,121,1.0,1931.66
11761,580,246,5.0,2598.22
11762,8937,96,1.0,1910.72
11763,3516,290,2.0,145.26
11764,7865,132,4.0,1335.05
11765,4061,184,2.0,753.47
11766,8891,197,2.0,1644.51
11767,4622,183,3.0,1584.36
11768,8914,141,4.0,660.09
11769,8601,250,1.0,2110.62
11770,2307,108,2.0,2214.72
11771,1624,54,5.0,3020.54
11772,8187,209,4.0,2944.84
11773,8537,144,2.0,3405.58
11774,6215,125,2.0,1060.62
11775,2726,266,5.0,77.68
11776,145,85,4.0,528.28
11777,8178,298,4.0,2566.15
11778,8725,249,3.0,2615.79
11779,8286,93,3.0,57.57
11780,7173,31,1.0,1448.29
11781,8834,72,1.0,158.32
11782,4248,28,4.0,2152.74
11783,4005,119,2.0,3362.0
11784,5644,10,3.0,3188.88
11785,1192,193,3.0,2430.04
11786,2981,47,5.0,1676.26
11787,3102,213,1.0,3327.98
11788,9453,134,3.0,3572.82
11789,6805,294,3.0,2981.93
11790,5426,54,5.0,2598.94
11791,103,29,2.0,164.27
11792,2727,109,1.0,76.28
11793,6731,280,1.0,1411.19
11794,2529,80,1.0,470.8
11795,4875,58,2.0,800.63
11796,9744,167,4.0,2344.02
11797,8532,115,1.0,2425.16
11798,2389,210,4.0,1716.83
11799,1695,97,4.0,3503.86
11800,5922,174,4.0,547.39
11801,4106,100,3.0,3030.03
11802,5890,148,2.0,20.41
11803,5361,222,4.0,719.69
11804,5258,260,3.0,2454.47
11805,8530,5,3.0,2600.37
11806,7741,81,2.0,511.69
11807,2442,290,5.0,150.4
11808,4640,96,4.0,1945.21
11809,4930,247,3.0,2902.57
11810,7211,214,2.0,1188.12
11811,3985,72,1.0,166.4
11812,6292,228,4.0,874.35
11813,212,130,1.0,93.76
11814,4914,266,4.0,80.85
11815,9599,219,5.0,3149.65
11816,9370,188,4.0,1283.03
11817,1434,13,2.0,2137.7
11818,876,141,5.0,701.86
11819,6269,129,3.0,655.13
11820,5687,80,4.0,526.39
11821,4880,90,4.0,3248.66
11822,3073,64,5.0,2736.65
11823,4767,271,2.0,1960.97
11824,4696,234,3.0,902.18
11825,983,268,5.0,349.6
11826,429,206,4.0,2375.46
11827,9469,162,4.0,2110.94
11828,2375,173,2.0,848.03
11829,147,38,4.0,1580.87
11830,4986,210,5.0,1778.98
11831,3278,36,1.0,2455.55
11832,7059,35,5.0,1130.37
11833,6954,140,2.0,2756.64
11834,8964,109,5.0,82.01
11835,5189,49,3.0,989.9
11836,2657,223,4.0,1402.85
11837,9047,75,1.0,2258.05
11838,4189,259,1.0,229.75
11839,6227,156,2.0,2748.34
11840,2586,122,4.0,113.51
11841,9737,251,3.0,184.2
11842,6977,209,4.0,2534.66
11843,6670,248,3.0,1149.82
11844,4306,38,4.0,1601.05
11845,9438,27,5.0,1575.51
11846,3641,45,4.0,2630.6
11847,2411,103,5.0,1043.71
11848,2742,16,5.0,2992.69
11849,8367,230,1.0,379.06
11850,4872,38,4.0,1503.28
11851,694,78,5.0,1452.98
11852,4006,223,5.0,1439.25
11853,5651,217,1.0,3286.64
11854,7269,221,4.0,3292.87
11855,3971,235,5.0,590.47
11856,9757,89,1.0,184.88
11857,8922,153,2.0,257.29
11858,15,227,3.0,3244.95
11859,3146,113,2.0,2831.79
11860,606,193,1.0,2797.03
11861,8025,151,1.0,363.28
11862,8845,180,5.0,1272.87
11863,3015,265,4.0,3158.89
11864,2781,27,3.0,1570.63
11865,3878,259,4.0,222.05
11866,3200,20,4.0,1748.66
11867,7358,138,4.0,606.61
11868,4052,224,5.0,3368.32
11869,1395,156,5.0,2318.52
11870,8306,67,3.0,2939.03
11871,8007,267,4.0,2634.14
11872,7402,189,5.0,3056.06
11873,7607,96,1.0,2201.48
11874,2472,43,3.0,1432.73
11875,5156,193,4.0,2638.45
11876,7775,197,1.0,1565.6
11877,5230,37,1.0,884.46
11878,9049,238,4.0,93.98
11879,867,57,5.0,1735.07
11880,3340,57,4.0,1753.23
11881,5361,203,2.0,1579.06
11882,1686,148,4.0,18.11
11883,5399,298,2.0,2556.16
11884,5625,279,3.0,2787.65
11885,7610,84,2.0,1673.93
11886,7175,143,3.0,1115.84
11887,9088,104,4.0,2280.96
11888,2178,299,1.0,3094.0
11889,8487,46,2.0,890.84
11890,7917,86,5.0,2322.09
11891,9384,93,5.0,55.16
11892,5271,196,1.0,1359.01
11893,1978,195,1.0,1850.62
11894,8620,206,4.0,2194.72
11895,5674,182,1.0,3161.02
11896,6062,122,5.0,
11897,8911,53,1.0,677.2
11898,488,27,3.0,1628.66
11899,7923,217,4.0,3596.96
11900,3077,96,4.0,2115.05
11901,4480,10,2.0,3155.77
11902,400,277,4.0,2783.91
11903,9874,126,2.0,220.05
11904,3995,253,4.0,1769.58
11905,1869,300,1.0,3104.68
11906,7421,256,2.0,3228.19
11907,6282,34,2.0,3273.73
11908,1805,4,4.0,1893.93
11909,8906,170,1.0,2067.84
11910,7889,16,2.0,2644.28
11911,5415,53,4.0,616.53
11912,3404,17,3.0,279.01
11913,1318,261,4.0,561.47
11914,163,31,1.0,1579.73
11915,5978,180,1.0,1512.89
11916,7392,56,5.0,3038.07
11917,934,297,3.0,137.57
11918,4318,96,2.0,
11919,5672,116,3.0,813.94
11920,4222,104,,2218.2
11921,3452,88,2.0,2586.28
11922,4954,43,2.0,1421.77
11923,8444,4,2.0,1694.23
11924,3573,127,4.0,1920.84
11925,2289,38,4.0,1511.7
11926,241,217,3.0,3519.77
11927,4320,248,3.0,1365.4
11928,3768,255,1.0,3751.46
11929,503,263,4.0,1389.92
11930,9150,285,4.0,2626.6
11931,7873,215,5.0,2374.27
11932,3246,157,3.0,2018.28
11933,5745,98,4.0,485.1
11934,7465,263,1.0,1448.89
11935,8314,36,1.0,2537.53
11936,6533,102,1.0,1173.03
11937,7878,105,3.0,1020.84
11938,5126,13,1.0,2128.11
11939,6129,113,1.0,2975.72
11940,7842,58,5.0,776.17
11941,5798,148,4.0,21.33
11942,2753,121,3.0,2043.53
11943,4381,124,2.0,3121.25
11944,62,222,2.0,844.99
11945,3057,226,2.0,3010.06
11946,9976,206,2.0,2440.98
11947,8480,231,4.0,2105.19
11948,9901,14,3.0,2907.33
11949,8016,8,3.0,999.93
11950,1143,42,1.0,2934.03
11951,9919,96,3.0,2085.83
11952,9427,6,4.0,1508.99
11953,9136,181,5.0,1972.8
11954,4500,184,3.0,704.73
11955,7237,269,1.0,616.1
11956,618,108,2.0,2379.74
11957,2377,83,5.0,3641.96
11958,2731,150,1.0,2963.33
11959,3341,109,2.0,83.8
11960,3980,66,2.0,90.33
11961,825,20,3.0,1959.09
11962,6151,85,1.0,577.98
11963,2115,98,5.0,420.14
11964,9525,102,3.0,1294.07
11965,2993,258,1.0,1171.95
11966,7423,87,3.0,2649.39
11967,2822,79,3.0,1449.57
11968,3472,183,1.0,1546.04
11969,116,262,4.0,2366.72
11970,1919,83,3.0,3189.55
11971,4612,124,3.0,3476.73
11972,4024,119,1.0,3435.08
11973,5770,180,5.0,1315.22
11974,7996,215,4.0,2065.36
11975,9613,121,4.0,1877.89
11976,3056,196,3.0,1421.3
11977,4001,71,5.0,3336.4
11978,7960,226,3.0,3048.62
11979,3794,282,5.0,2428.04
11980,129,49,2.0,863.26
11981,6439,256,5.0,3040.55
11982,5068,159,2.0,2843.23
11983,476,36,1.0,2614.53
11984,9191,121,4.0,2117.08
11985,6029,288,2.0,2621.89
11986,7569,104,1.0,2250.25
11987,4188,264,2.0,158.99
11988,195,275,5.0,2772.03
11989,8298,273,3.0,707.02
11990,8221,211,1.0,119.89
11991,5500,94,2.0,727.89
11992,837,36,1.0,2279.36
11993,6622,147,3.0,258.38
11994,5893,284,1.0,2355.68
11995,6641,189,3.0,2911.5
11996,518,277,2.0,3326.48
11997,8483,70,4.0,2021.97
11998,6015,8,1.0,1049.24
11999,9023,281,5.0,1762.24
12000,3797,265,3.0,2985.86
12001,1133,136,4.0,2235.93
12002,741,295,4.0,2278.89
12003,5612,283,4.0,2121.04
12004,6293,105,2.0,1081.99
12005,4705,74,4.0,296.6
12006,5466,95,3.0,2413.44
12007,8046,211,4.0,107.11
12008,3753,66,3.0,104.63
12009,7861,177,2.0,243.49
12010,9003,237,3.0,2215.26
12011,3043,234,4.0,1063.85
12012,9488,22,5.0,3388.69
12013,4559,136,4.0,2689.91
12014,5167,51,2.0,166.78
12015,8199,206,3.0,2063.68
12016,45,149,4.0,1477.03
12017,9973,251,1.0,194.27
12018,2515,81,5.0,543.88
12019,895,234,1.0,1061.63
12020,1764,230,1.0,390.64
12021,8335,220,1.0,1482.73
12022,2375,75,3.0,2359.34
12023,8355,261,1.0,555.46
12024,8774,32,1.0,2370.21
12025,8865,146,5.0,54.98
12026,5390,160,3.0,1142.54
12027,2954,38,3.0,1658.68
12028,9807,90,4.0,3789.24
12029,1350,31,2.0,1440.69
12030,1964,285,4.0,2724.29
12031,5126,82,2.0,1163.07
12032,7055,40,4.0,59.83
12033,3472,265,5.0,3342.32
12034,7045,209,4.0,2763.91
12035,9582,211,3.0,120.7
12036,7372,285,5.0,2850.04
12037,8674,242,3.0,1999.8
12038,7286,172,1.0,173.55
12039,7888,42,2.0,2891.89
12040,1864,145,5.0,2593.05
12041,7102,228,2.0,807.13
12042,8803,112,4.0,105.37
12043,2503,134,4.0,3723.78
12044,2689,227,4.0,3274.58
12045,6831,266,1.0,71.39
12046,3641,173,4.0,876.71
12047,6420,158,2.0,111.87
12048,2886,24,5.0,1929.92
12049,474,80,4.0,533.34
12050,9622,158,3.0,126.19
12051,4566,210,1.0,1667.76
12052,2344,126,3.0,228.51
12053,1779,176,2.0,3465.82
12054,1195,123,3.0,2049.4
12055,1341,43,3.0,1250.54
12056,4182,267,3.0,2260.81
12057,5013,61,2.0,1526.75
12058,5658,278,1.0,200.31
12059,6264,29,5.0,154.64
12060,5713,65,1.0,
12061,1227,31,3.0,1373.05
12062,2244,156,5.0,2695.25
12063,4643,97,2.0,3338.41
12064,2220,265,4.0,2965.53
12065,7309,32,4.0,2211.0
12066,7842,39,4.0,2231.18
12067,6483,150,5.0,2867.37
12068,763,55,2.0,1134.82
12069,2985,68,2.0,19.35
12070,7529,145,4.0,2271.74
12071,1308,78,1.0,1457.24
12072,5983,235,2.0,490.13
12073,6446,148,1.0,18.74
12074,7732,13,1.0,1986.72
12075,623,247,5.0,2942.19
12076,265,276,2.0,425.42
12077,9421,228,3.0,942.38
12078,5757,101,2.0,129.34
12079,9960,60,5.0,2718.12
12080,8568,251,4.0,186.81
12081,6589,94,1.0,683.62
12082,6927,189,5.0,2944.87
12083,4468,278,4.0,201.03
12084,4660,174,3.0,557.64
12085,87,193,4.0,2697.75
12086,3733,82,4.0,1113.36
12087,9908,250,2.0,2187.32
12088,1101,287,5.0,395.3
12089,1208,241,2.0,739.73
12090,4734,211,2.0,109.7
12091,1927,61,1.0,1520.78
12092,8013,73,1.0,2549.26
12093,4685,224,3.0,3332.53
12094,8660,159,2.0,3103.4
12095,9286,293,1.0,2114.92
12096,7765,143,5.0,1250.61
12097,655,46,2.0,841.61
12098,9632,116,5.0,936.56
12099,8412,60,3.0,2902.84
12100,7583,1,4.0,2286.18
12101,7024,225,3.0,2554.79
12102,9790,145,2.0,2658.23
12103,5248,16,4.0,2883.86
12104,1423,226,3.0,2778.79
12105,2516,7,4.0,793.89
12106,4657,12,2.0,1125.81
12107,5696,286,4.0,2130.48
12108,9134,144,5.0,3121.07
12109,5034,173,3.0,740.28
12110,1225,153,2.0,260.47
12111,2127,270,3.0,3606.35
12112,4021,277,3.0,3161.12
12113,3737,176,4.0,3156.41
12114,968,106,4.0,215.92
12115,9841,52,5.0,175.09
12116,3422,289,5.0,1147.44
12117,169,45,4.0,3061.56
12118,5163,111,5.0,1627.27
12119,6601,181,1.0,1816.34
12120,4307,131,5.0,361.78
12121,1849,220,4.0,1363.83
12122,3956,31,2.0,1457.28
12123,1749,285,1.0,2703.94
12124,1763,94,1.0,642.47
12125,8612,143,5.0,1193.19
12126,6257,71,5.0,3107.0
12127,9404,179,5.0,3322.44
12128,3161,144,5.0,3413.03
12129,3601,267,4.0,2595.89
12130,9863,132,1.0,1423.4
12131,229,216,5.0,1348.33
12132,3834,219,5.0,2640.2
12133,2419,80,2.0,530.43
12134,2717,283,2.0,2381.67
12135,7510,123,3.0,1929.3
12136,2227,167,4.0,2319.31
12137,2164,20,3.0,1758.67
12138,8907,15,5.0,2636.2
12139,6705,228,5.0,830.99
12140,7231,206,4.0,2201.32
12141,7622,208,5.0,1810.25
12142,3109,259,1.0,215.94
12143,8236,263,2.0,1548.35
12144,646,255,4.0,3217.05
12145,5483,218,4.0,1163.02
12146,6160,261,3.0,574.34
12147,9603,225,2.0,2699.43
12148,300,206,4.0,2249.06
12149,8099,34,3.0,3267.81
12150,8585,5,1.0,2196.42
12151,4217,153,2.0,279.93
12152,1447,286,3.0,2185.4
12153,104,105,1.0,953.73
12154,3441,185,3.0,3593.11
12155,8878,98,3.0,445.52
12156,3014,285,3.0,2789.55
12157,4513,169,1.0,1684.3
12158,4942,227,2.0,3415.77
12159,1607,232,5.0,2347.37
12160,5882,102,4.0,1170.31
12161,1927,293,4.0,2020.55
12162,3790,182,3.0,3574.91
12163,6669,77,5.0,982.19
12164,7006,98,1.0,487.66
12165,3011,134,3.0,3593.38
12166,350,294,3.0,2968.18
12167,3962,4,5.0,1667.91
12168,9177,161,5.0,2034.36
12169,8339,261,3.0,519.48
12170,4579,121,3.0,2169.45
12171,5090,186,2.0,2199.26
12172,5161,160,5.0,1203.73
12173,2584,182,2.0,3529.56
12174,9548,286,3.0,2125.6
12175,3640,73,5.0,2498.87
12176,807,83,4.0,3108.66
12177,9054,79,3.0,1605.15
12178,704,70,1.0,1711.98
12179,9774,235,1.0,507.84
12180,5771,40,4.0,55.62
12181,4985,12,3.0,1275.12
12182,8352,44,2.0,3287.28
12183,3432,77,1.0,985.95
12184,5313,94,5.0,759.18
12185,5340,268,4.0,377.27
12186,3607,107,5.0,1503.78
12187,6532,251,1.0,192.67
12188,729,279,2.0,2846.24
12189,6140,202,5.0,2590.36
12190,3893,57,3.0,1681.97
12191,5911,112,5.0,111.96
12192,1994,164,4.0,1693.93
12193,7721,83,1.0,3679.45
12194,7962,127,5.0,1825.76
12195,8252,286,5.0,2307.05
12196,6372,105,2.0,1038.06
12197,3002,25,4.0,436.6
12198,7670,248,3.0,1372.69
12199,1525,278,1.0,195.11
12200,8951,273,4.0,644.91
12201,277,274,3.0,823.99
12202,8892,77,3.0,1046.85
12203,371,149,1.0,1344.57
12204,5268,86,5.0,2392.86
12205,5309,234,4.0,982.0
12206,3470,102,1.0,1367.4
12207,511,92,2.0,321.41
12208,4029,232,3.0,2524.84
12209,5988,155,2.0,1095.75
12210,4142,103,1.0,1027.19
12211,7540,50,5.0,2492.09
12212,6822,185,1.0,3572.83
12213,1132,118,5.0,3276.78
12214,8287,275,3.0,2511.76
12215,1141,37,3.0,783.97
12216,8809,206,1.0,2184.4
12217,3369,289,2.0,1340.25
12218,363,86,4.0,2655.73
12219,5186,35,1.0,1119.79
12220,1295,41,4.0,1779.79
12221,8360,247,4.0,3214.31
12222,4899,289,4.0,1215.33
12223,6560,17,2.0,278.45
12224,724,72,1.0,162.02
12225,5457,232,5.0,2550.92
12226,4619,40,5.0,58.72
12227,2915,20,2.0,1993.27
12228,3622,289,4.0,1334.48
12229,4597,9,4.0,1402.91
12230,312,10,4.0,3450.42
12231,5879,222,4.0,
12232,2098,195,4.0,2030.66
12233,9134,106,2.0,231.04
12234,2616,37,3.0,907.05
12235,2282,258,1.0,1259.37
12236,8781,264,4.0,152.51
12237,2555,5,3.0,2248.87
12238,1156,131,4.0,382.98
12239,8003,211,1.0,106.2
12240,8868,125,3.0,1039.98
12241,3683,244,1.0,2316.42
12242,2276,163,4.0,196.02
12243,3995,150,5.0,2928.66
12244,1659,60,4.0,3170.61
12245,9694,181,3.0,1916.41
12246,2206,277,1.0,2777.4
12247,2149,296,4.0,1689.02
12248,6471,172,1.0,170.51
12249,996,230,5.0,346.07
12250,3598,98,1.0,435.09
12251,6841,76,5.0,1814.49
12252,219,96,3.0,2180.27
12253,8360,110,3.0,2021.93
12254,9105,173,1.0,849.98
12255,7675,106,5.0,216.15
12256,7323,163,3.0,200.13
12257,3661,77,2.0,1101.66
12258,531,194,2.0,2664.26
12259,1949,282,5.0,2239.1
12260,5236,212,1.0,201.72
12261,5228,66,1.0,95.81
12262,9238,125,5.0,993.09
12263,9978,201,3.0,3342.74
12264,6675,93,3.0,59.88
12265,272,256,4.0,3291.43
12266,5535,11,4.0,1866.8
12267,5888,90,3.0,3170.87
12268,4195,70,2.0,1855.82
12269,1688,57,5.0,1729.11
12270,5821,183,5.0,1661.66
12271,9307,156,1.0,2368.21
12272,9412,129,1.0,610.99
12273,8141,223,5.0,1390.84
