order_id,customer_id,order_date,status
5004,2866,2025-09-23 03:57:12,paid
5005,2924,2025-02-08 02:23:02,delivered
5006,2774,2025-02-16 08:03:20,canceled
5007,2424,2025-11-29 06:06:34,canceled
5008,2399,2024-09-13 08:33:52,canceled
5009,645,2025-10-05 17:29:44,canceled
5010,2183,2025-05-28 00:55:20,delivered
5011,1840,2024-11-26 00:27:18,paid
5012,1824,2024-08-04 20:12:23,shipped
5013,2484,2024-06-15 07:59:28,canceled
5014,83,2024-06-01 10:43:53,shipped
5015,1539,2025-08-23 01:31:34,delivered
5016,373,2025-11-10 10:03:03,delivered
5017,2845,2024-04-08 11:19:50,canceled
5018,942,2025-07-26 10:44:32,delivered
5019,464,2025-03-11 00:21:55,
5020,2661,2025-03-27 00:19:49,delivered
5021,554,2024-02-11 00:51:15,delivered
5022,2208,2025-11-11 06:04:41,paid
5023,518,2024-07-05 18:55:34,canceled
5024,2083,2025-10-28 15:55:49,delivered
5025,304,2024-07-06 13:47:17,delivered
5026,343,2024-09-20 09:30:18,delivered
5027,384,2024-07-20 16:22:48,shipped
5028,2249,2024-04-15 18:34:41,delivered
5029,181,2024-11-28 05:17:30,delivered
5030,841,2024-04-18 12:25:42,delivered
5031,904,2025-06-26 18:07:11,delivered
5032,2122,2024-04-24 19:36:21,delivered
5033,293,2024-11-23 20:55:55,delivered
5034,2240,2024-03-03 06:13:57,delivered
5035,1319,2024-12-23 23:47:02,paid
5036,1132,2025-10-20 01:26:05,shipped
5037,136,2025-08-17 13:34:16,pending
5038,112,2025-08-25 04:43:07,delivered
5039,100,2025-11-01 05:21:24,delivered
5040,125,2024-03-05 23:02:49,shipped
5041,2610,2025-03-31 00:51:33,paid
5042,2818,2024-05-27 21:43:25,delivered
5043,403,2024-12-06 23:09:45,delivered
5044,2208,2025-05-17 23:09:51,shipped
5045,2584,2025-08-04 08:31:28,canceled
5046,106,2025-07-12 15:20:00,paid
5047,1448,2024-08-30 23:50:07,shipped
5048,472,2025-09-09 06:05:13,canceled
5049,2645,2024-08-13 03:24:55,delivered
5050,1069,2024-05-03 17:05:27,paid
5051,606,2025-04-11 07:18:11,delivered
5052,2212,2025-01-05 07:47:32,shipped
5053,2140,2025-12-08 00:21:24,delivered
5054,617,2024-05-16 11:45:02,delivered
5055,1184,2025-01-24 11:03:39,delivered
5056,174,2024-08-31 23:30:09,shipped
5057,166,2025-01-28 21:50:36,delivered
5058,108,2024-02-04 06:56:55,delivered
5059,12,2025-05-29 05:15:58,shipped
5060,1007,2024-10-20 12:29:13,shipped
5061,1399,2024-03-09 21:16:28,shipped
5062,2114,2024-08-01 15:51:00,delivered
5063,1660,2024-10-20 09:13:58,delivered
5064,966,2024-11-16 18:21:48,paid
5065,1104,2025-02-01 10:27:16,paid
5066,1318,2024-10-14 01:12:54,delivered
5067,1500,2024-08-28 21:10:28,delivered
5068,2363,2024-10-18 12:34:29,delivered
5069,2264,2025-07-08 19:17:43,pending
5070,1925,2024-02-11 04:40:34,shipped
5071,985,2024-11-14 14:22:26,delivered
5072,2516,2025-03-09 14:45:53,delivered
5073,1455,2025-09-02 21:51:19,canceled
5074,2558,2025-08-27 18:24:47,delivered
5075,2154,2024-05-23 12:17:45,paid
5076,249,2024-07-27 00:21:10,delivered
5077,502,2025-11-03 01:27:13,shipped
5078,2166,2024-04-06 12:27:26,canceled
5079,2168,2025-07-27 14:45:13,pending
5080,2563,2025-07-23 13:25:23,shipped
5081,2637,2024-05-17 19:48:57,delivered
5082,1941,2025-01-22 03:43:46,canceled
5083,1020,2025-02-04 12:39:41,paid
5084,2942,2025-08-16 07:14:55,paid
5085,2654,2024-02-19 20:08:22,shipped
5086,993,2024-04-30 06:49:01,delivered
5087,580,2025-06-25 02:23:43,shipped
5088,2777,2024-08-17 06:00:55,delivered
5089,2137,2025-03-19 20:02:55,delivered
5090,2732,2025-07-21 10:28:19,shipped
5091,1219,2024-05-03 04:23:07,pending
5092,1720,2025-08-10 13:47:56,delivered
5093,1509,2025-07-14 23:42:21,delivered
5094,2165,2024-11-30 16:21:14,paid
5095,1269,2025-08-27 12:28:02,shipped
5096,1893,2025-11-09 10:10:47,pending
5097,1599,2024-08-14 12:17:23,canceled
5098,2588,2024-10-29 19:54:21,paid
5099,1531,2025-08-11 11:46:08,shipped
5100,174,2024-05-24 22:16:21,shipped
5101,939,2025-07-14 02:43:40,delivered
5102,1393,2025-02-26 03:00:01,delivered
5103,1204,2024-05-28 21:01:33,canceled
5104,2987,2024-01-19 01:40:27,delivered
5105,1925,2024-10-20 00:50:37,shipped
5106,1147,2025-11-01 09:03:19,shipped
5107,2359,2025-09-24 19:31:03,delivered
5108,93,2025-08-22 15:48:39,paid
5109,447,2024-10-13 02:56:52,paid
5110,2857,2025-01-24 02:45:16,delivered
5111,1129,2024-09-14 12:33:46,delivered
5112,550,2024-12-27 16:57:16,delivered
5113,2856,2024-02-17 19:00:13,delivered
5114,1393,2024-01-30 03:48:52,shipped
5115,2618,2024-02-14 16:18:51,canceled
5116,1194,2024-07-04 11:52:24,paid
5117,886,2024-06-11 06:52:16,canceled
5118,1455,2024-05-30 22:33:12,delivered
5119,1056,2025-04-01 00:44:20,shipped
5120,2904,2024-04-04 21:36:29,shipped
5121,909,2025-09-18 14:04:15,paid
5122,419,2024-03-10 22:47:45,paid
5123,2458,2024-12-19 05:02:27,delivered
5124,2955,2025-11-13 10:13:35,delivered
5125,2230,2024-02-07 12:56:33,delivered
5126,814,2024-07-06 06:21:40,delivered
5127,2585,2025-06-11 05:25:53,paid
5128,888,2024-04-14 15:07:11,shipped
5129,1324,2024-06-24 07:40:52,pending
5130,1666,2025-10-25 22:52:45,pending
5131,315,2024-03-06 03:21:44,canceled
5132,2507,2025-08-14 08:39:34,delivered
5133,1342,2024-10-29 09:50:10,paid
5134,2051,2025-10-28 17:20:03,shipped
5135,2264,2025-07-13 11:06:19,delivered
5136,35,2024-01-09 06:56:21,canceled
5137,855,2025-09-29 04:24:40,pending
5138,121,2025-03-31 05:30:53,paid
5139,1700,2024-03-28 00:06:14,delivered
5140,2447,2025-02-10 21:38:23,canceled
5141,1002,2025-06-18 16:38:40,shipped
5142,1935,2025-05-09 15:26:08,delivered
5143,1081,2025-07-20 10:24:47,shipped
5144,2442,2024-04-02 23:23:14,canceled
5145,1702,2025-12-13 00:00:24,pending
5146,2544,2025-06-12 06:22:11,paid
5147,1507,2025-04-18 14:25:34,delivered
5148,549,2025-11-19 02:04:25,pending
5149,1275,2025-04-13 21:37:24,paid
5150,505,2025-11-07 09:39:50,delivered
5151,2356,2024-08-10 19:00:49,paid
5152,1198,2024-06-24 10:02:20,paid
5153,2171,2025-01-05 18:23:27,shipped
5154,109,2025-03-31 14:12:59,paid
5155,1669,2024-05-31 05:34:53,paid
5156,2962,2024-05-02 11:19:58,canceled
5157,2485,2025-04-12 13:25:59,delivered
5158,302,2024-07-05 12:34:42,delivered
5159,1373,2024-09-19 07:05:06,shipped
5160,378,2024-07-17 04:17:27,canceled
5161,2849,2025-08-02 10:44:24,delivered
5162,1205,2024-04-11 00:21:12,delivered
5163,1669,2025-08-03 07:47:53,pending
5164,1503,2025-05-04 16:57:39,pending
5165,1383,2024-07-03 14:05:31,delivered
5166,1620,2024-11-28 22:58:44,delivered
5167,190,2025-02-07 09:11:07,delivered
5168,478,2025-08-02 16:50:25,paid
5169,74,2025-12-30 05:20:36,pending
5170,791,2025-11-10 11:59:46,canceled
5171,2131,2025-11-18 08:25:39,paid
5172,1600,2024-11-05 00:05:40,canceled
5173,363,2025-09-27 11:50:13,delivered
5174,112,2024-10-27 00:51:28,paid
5175,1867,2024-02-26 10:50:32,shipped
5176,872,2024-03-18 15:07:25,canceled
5177,896,2024-07-16 07:24:17,canceled
5178,1458,2024-02-10 10:19:15,delivered
5179,2086,2025-03-03 10:10:30,paid
5180,2344,2024-03-25 11:41:18,delivered
5181,1988,2024-11-25 16:45:38,delivered
5182,2639,2025-12-01 22:17:17,paid
5183,864,2025-02-11 09:14:31,delivered
5184,1190,2025-08-05 06:44:15,canceled
5185,475,2024-07-07 01:04:23,shipped
5186,2272,2024-01-04 20:26:33,delivered
5187,1833,2025-08-29 00:47:19,paid
5188,1223,2024-07-03 09:56:07,delivered
5189,2733,2025-12-09 22:24:49,delivered
5190,2166,2024-04-16 00:27:22,shipped
5191,869,2024-06-30 13:22:06,delivered
5192,2518,2025-07-16 05:40:43,paid
5193,420,2025-06-02 02:15:40,shipped
5194,2831,2025-06-23 00:29:08,pending
5195,195,2025-01-29 02:36:42,shipped
5196,2313,2025-03-27 03:42:35,delivered
5197,1186,2024-08-09 23:02:05,delivered
5198,65,2025-07-09 02:05:35,canceled
5199,1046,2025-03-28 18:01:36,delivered
5200,1651,2025-08-10 08:56:18,delivered
5201,2347,2025-04-29 12:01:09,canceled
5202,1724,2025-08-18 10:59:27,delivered
5203,1540,2025-11-06 10:08:45,delivered
5204,1215,2025-10-06 21:34:54,delivered
5205,2477,2025-08-12 22:00:22,delivered
5206,2990,2025-06-08 23:50:59,delivered
5207,1869,2024-03-10 15:17:03,canceled
5208,1211,2024-04-22 18:22:15,delivered
5209,1500,2025-03-25 22:33:14,shipped
5210,2330,2024-07-11 18:47:54,paid
5211,2316,2024-03-20 23:00:53,shipped
5212,2050,2025-11-20 05:11:12,shipped
5213,2535,2025-09-07 09:30:55,canceled
5214,797,2024-05-16 00:32:29,canceled
5215,444,2024-05-23 15:48:12,delivered
5216,914,2024-08-16 16:36:13,delivered
5217,1761,2024-11-09 23:03:39,delivered
5218,225,2024-11-12 18:17:56,delivered
5219,95,2025-03-09 08:10:08,delivered
5220,1631,2025-05-12 06:55:43,paid
5221,1711,2025-11-23 12:46:06,pending
5222,1811,2024-05-15 02:00:12,delivered
5223,1268,2025-03-12 06:05:41,canceled
5224,2968,2024-06-26 04:17:06,delivered
5225,903,2024-09-10 00:56:37,delivered
5226,2468,2025-12-06 03:44:14,shipped
5227,1000,2025-11-28 21:39:43,canceled
5228,568,2025-05-25 12:11:56,canceled
5229,72,2025-10-11 07:38:00,delivered
5230,1167,2025-10-05 03:17:32,pending
5231,1412,2024-11-12 11:49:54,canceled
5232,483,2024-04-20 15:34:38,canceled
5233,2320,2025-04-18 19:21:17,delivered
5234,123,2025-03-02 14:48:10,delivered
5235,604,2024-11-11 12:41:36,delivered
5236,1470,2025-02-26 22:13:24,delivered
5237,1779,2025-05-28 08:24:57,shipped
5238,2256,2024-10-24 01:05:03,delivered
5239,1412,2024-11-12 01:37:50,delivered
5240,888,2024-01-12 14:22:23,delivered
5241,1745,2024-03-17 07:33:52,delivered
5242,2809,2025-11-16 07:01:10,paid
5243,780,2025-09-18 23:54:13,delivered
5244,2341,2024-09-18 15:23:07,canceled
5245,493,2024-07-14 16:19:32,delivered
5246,1094,2024-11-05 15:45:23,delivered
5247,986,2025-04-01 09:52:00,delivered
5248,1273,2025-10-22 00:44:25,delivered
5249,2565,2025-11-29 06:27:39,pending
5250,121,2025-10-08 15:28:59,canceled
5251,1960,2025-08-07 08:30:02,paid
5252,27,2025-06-02 15:08:04,delivered
5253,1779,2025-04-11 08:07:34,shipped
5254,1595,2024-02-18 15:02:27,canceled
5255,479,2025-10-09 13:29:09,canceled
5256,1586,2025-01-26 09:21:51,paid
5257,333,2025-06-03 02:17:43,paid
5258,2507,2024-09-17 01:53:17,delivered
5259,105,2024-02-07 05:13:18,canceled
5260,1537,2025-02-13 23:08:09,pending
5261,2656,2024-08-04 21:32:34,paid
5262,2580,2025-04-16 02:36:26,paid
5263,1317,2024-02-12 04:39:50,delivered
5264,726,2025-11-01 05:35:37,delivered
5265,803,2025-11-08 04:17:15,delivered
5266,1816,2025-05-13 17:06:44,shipped
5267,589,2024-02-09 01:38:40,delivered
5268,904,2025-05-10 03:54:54,shipped
5269,69,2025-11-26 17:24:09,delivered
5270,1814,2025-04-10 03:06:24,shipped
5271,665,2024-02-15 04:35:27,delivered
5272,1840,2025-11-18 17:42:51,paid
5273,1652,2025-08-15 14:43:25,delivered
5274,2751,2024-04-10 23:54:43,delivered
5275,1412,2024-01-16 02:48:25,delivered
5276,378,2025-08-02 07:53:39,delivered
5277,2970,2025-04-30 18:06:31,delivered
5278,1575,2025-12-17 23:38:45,pending
5279,660,2025-03-15 04:13:05,delivered
5280,2465,2024-02-21 21:07:56,delivered
5281,1080,2024-01-18 15:48:44,shipped
5282,2147,2025-06-08 00:03:35,delivered
5283,276,2024-05-31 16:04:09,paid
5284,1860,2024-06-29 06:54:06,paid
5285,544,2025-12-24 10:18:18,shipped
5286,2929,2025-12-23 19:50:50,paid
5287,1413,2025-12-12 08:06:38,canceled
5288,446,2024-12-28 21:06:17,delivered
5289,325,2024-12-26 14:20:28,pending
5290,673,2025-06-10 15:26:44,paid
5291,2470,2024-05-06 21:40:35,pending
5292,462,2024-06-19 00:03:08,delivered
5293,975,2025-10-02 22:14:04,delivered
5294,2743,2024-09-03 19:24:00,paid
5295,2031,2025-02-28 04:16:48,delivered
5296,1413,2024-10-19 00:47:45,paid
5297,894,2024-12-13 13:48:22,paid
5298,2736,2025-02-27 11:03:20,shipped
5299,1084,2025-04-05 06:01:34,pending
5300,691,2025-11-02 12:31:43,delivered
5301,196,2024-04-19 09:39:19,delivered
5302,1205,2025-01-31 08:05:47,pending
5303,388,2024-11-30 21:24:00,shipped
5304,217,2024-07-02 16:49:10,delivered
5305,2794,2024-07-13 06:41:07,delivered
5306,1632,2024-12-31 08:51:17,delivered
5307,581,2025-12-03 23:13:13,delivered
5308,2047,2025-06-02 06:55:58,delivered
5309,765,2024-02-28 09:25:48,pending
5310,662,2025-05-11 08:59:16,paid
5311,2014,2025-11-25 14:19:50,delivered
5312,2197,2025-10-04 14:24:52,paid
5313,2574,2024-05-30 04:57:54,shipped
5314,1720,2024-05-13 07:13:17,delivered
5315,1394,2025-07-24 12:57:59,delivered
5316,2996,2025-06-17 10:29:34,delivered
5317,958,2025-08-11 15:52:42,shipped
5318,949,2025-11-10 10:12:34,delivered
5319,996,2025-11-11 21:48:40,paid
5320,2111,2024-05-17 15:33:25,delivered
5321,1305,2024-11-13 05:35:49,pending
5322,938,2025-03-20 14:46:55,delivered
5323,94,2025-01-17 18:56:38,delivered
5324,2411,2025-02-27 00:02:57,delivered
5325,1756,2024-11-08 20:23:21,delivered
5326,488,2024-12-18 07:13:37,delivered
5327,251,2024-11-08 18:06:50,delivered
5328,2034,2024-07-02 06:25:30,canceled
5329,2123,2025-08-28 18:07:34,delivered
5330,64,2024-10-10 13:42:07,delivered
5331,1541,2025-02-23 21:53:57,paid
5332,2699,2025-10-14 23:25:24,paid
5333,918,2025-05-03 16:40:14,shipped
5334,2761,2024-05-03 16:01:22,paid
5335,1612,2025-06-11 04:45:48,delivered
5336,1500,2024-01-12 12:29:28,delivered
5337,2209,2024-12-13 09:56:48,canceled
5338,2813,2024-07-24 18:15:15,shipped
5339,616,2025-07-22 22:35:48,paid
5340,2668,2025-08-21 03:31:18,canceled
5341,298,2025-03-19 05:05:43,paid
5342,2326,2024-11-05 01:57:39,canceled
5343,2434,2024-01-31 15:07:05,delivered
5344,2189,2025-08-23 01:45:54,delivered
5345,964,2024-11-29 23:03:19,delivered
5346,2220,2024-08-12 07:41:54,delivered
5347,67,2024-05-02 23:36:53,paid
5348,155,2025-10-22 21:24:44,shipped
5349,139,2025-04-15 01:07:18,delivered
5350,942,2025-05-29 10:25:11,delivered
5351,1775,2025-07-12 14:39:12,delivered
5352,2833,2024-07-13 18:42:57,delivered
5353,1196,2025-05-18 14:30:18,paid
5354,2481,2024-09-19 07:34:29,delivered
5355,2498,2025-02-01 20:12:18,delivered
5356,271,2025-05-17 18:00:05,paid
5357,1421,2024-12-16 23:20:56,delivered
5358,2079,2024-12-21 15:36:12,canceled
5359,147,2025-06-24 00:57:55,delivered
5360,376,2024-10-04 05:48:14,canceled
5361,964,2025-11-26 07:39:50,delivered
5362,1834,2024-10-30 07:22:35,delivered
5363,2209,2025-08-20 09:11:57,canceled
5364,765,2024-01-21 08:44:12,canceled
5365,1852,2024-08-01 12:30:29,shipped
5366,320,2025-04-21 22:14:27,pending
5367,2572,2025-05-30 12:07:09,canceled
5368,2028,2025-04-19 03:16:33,delivered
5369,1575,2025-02-24 23:10:46,paid
5370,2555,2025-03-22 07:11:13,canceled
5371,2072,2025-01-21 04:57:57,delivered
5372,631,2025-10-12 03:38:59,delivered
5373,1312,2025-02-04 21:06:56,delivered
5374,2024,2025-08-05 08:37:22,pending
5375,2635,2025-02-17 07:49:15,shipped
5376,2148,2024-01-01 12:12:11,shipped
5377,763,2025-06-13 23:42:56,delivered
5378,973,2024-10-13 08:42:37,pending
5379,1104,2025-11-16 20:41:40,pending
5380,1477,2025-08-09 20:47:32,canceled
5381,1561,2025-07-19 05:05:55,delivered
5382,2809,2024-12-20 16:18:06,delivered
5383,126,2025-06-06 17:50:20,paid
5384,1146,2025-11-29 20:52:04,delivered
5385,1404,2025-10-24 03:24:31,shipped
5386,1029,2024-05-21 19:05:28,canceled
5387,1611,2024-12-23 19:48:21,delivered
5388,804,2024-04-19 00:23:28,shipped
5389,2505,2024-08-16 11:36:43,paid
5390,1011,2025-05-07 09:39:58,canceled
5391,2800,2025-02-17 18:18:20,delivered
5392,1103,2025-09-05 06:00:03,shipped
5393,911,2025-11-03 20:51:20,canceled
5394,2238,2025-12-01 05:30:41,canceled
5395,423,2024-09-21 05:31:40,shipped
5396,1068,2024-03-02 19:58:51,delivered
5397,1343,2024-05-24 22:30:34,delivered
5398,1384,2025-07-15 02:54:01,canceled
5399,1980,2024-05-18 04:16:11,canceled
5400,1407,2024-10-29 04:54:44,paid
5401,2358,2024-05-13 11:39:00,shipped
5402,2414,2024-06-21 03:53:42,delivered
5403,911,2024-09-23 16:02:33,delivered
5404,2812,2024-10-14 10:16:01,paid
5405,2067,2024-03-23 11:54:34,delivered
5406,1603,2024-10-13 18:58:21,shipped
5407,2646,2025-01-15 07:24:14,delivered
5408,1583,2025-10-22 07:25:38,delivered
5409,65,2025-04-18 17:03:32,shipped
5410,1998,2025-08-23 09:49:29,delivered
5411,1072,2024-06-23 03:30:57,pending
5412,1256,2025-05-02 21:08:59,delivered
5413,2767,2025-11-25 06:53:27,delivered
5414,2364,2024-02-27 20:57:37,canceled
5415,464,2025-12-10 19:57:55,delivered
5416,1984,2024-05-08 00:22:20,pending
5417,2137,2025-10-09 00:42:09,delivered
5418,2384,2024-07-02 07:41:40,shipped
5419,155,2024-03-07 19:20:44,delivered
5420,861,2024-11-02 10:35:10,shipped
5421,1333,2024-08-16 02:01:57,delivered
5422,1339,2025-10-04 19:34:11,shipped
5423,440,2024-06-17 05:38:22,delivered
5424,1500,2025-04-26 02:04:16,canceled
5425,1719,2025-01-04 14:35:30,delivered
5426,2149,2024-03-16 15:15:19,paid
5427,1746,2024-12-13 10:46:37,delivered
5428,188,2024-01-13 11:19:10,canceled
5429,1089,2025-10-19 13:51:45,paid
5430,2636,2025-09-15 05:29:40,paid
5431,357,2024-01-28 08:01:47,delivered
5432,727,2024-12-20 16:15:20,shipped
5433,2168,2024-04-04 18:30:00,delivered
5434,2146,2025-01-02 07:15:57,delivered
5435,2479,2025-07-22 22:49:22,delivered
5436,1958,2024-01-06 05:23:29,shipped
5437,532,2024-07-01 12:54:09,delivered
5438,2158,2025-03-09 06:14:07,delivered
5439,1427,2024-11-08 09:25:56,paid
5440,561,2025-12-27 08:54:23,shipped
5441,1754,2024-11-19 04:21:04,pending
5442,1329,2025-11-02 02:46:08,delivered
5443,2075,2024-11-18 17:43:03,delivered
5444,1843,2025-02-22 14:06:06,delivered
5445,1224,2025-10-31 23:53:35,paid
5446,2019,2025-07-02 10:41:19,shipped
5447,1382,2025-07-29 09:32:52,canceled
5448,1146,2025-02-24 11:29:07,delivered
5449,2410,2024-11-23 17:59:26,canceled
5450,1300,2025-09-03 18:04:23,delivered
5451,2514,2024-08-11 17:19:02,paid
5452,528,2024-08-24 13:04:08,canceled
5453,487,2024-03-05 10:49:10,delivered
5454,1754,2024-09-15 02:25:25,pending
5455,26,2025-11-16 10:48:21,pending
5456,639,2025-09-14 15:18:27,shipped
5457,2619,2024-06-27 07:33:29,delivered
5458,951,2024-02-26 12:07:26,canceled
5459,538,2025-05-14 03:52:24,delivered
5460,475,2025-09-12 20:15:27,shipped
5461,1300,2024-02-23 18:46:30,paid
5462,1328,2024-09-21 00:45:00,delivered
5463,2138,2024-06-07 12:32:13,delivered
5464,1744,2025-03-07 12:07:44,delivered
5465,2794,2024-03-18 23:01:15,shipped
5466,1165,2025-10-23 02:03:58,delivered
5467,2527,2024-10-24 12:53:48,shipped
5468,2540,2025-07-10 16:57:19,delivered
5469,2047,2025-10-22 11:31:28,delivered
5470,910,2024-11-24 14:38:23,delivered
5471,2611,2025-09-04 16:48:47,delivered
5472,1199,2025-05-14 13:06:10,shipped
5473,27,2024-04-10 18:27:53,shipped
5474,2111,2025-07-27 19:16:09,delivered
5475,1511,2024-08-11 15:05:32,paid
5476,286,2025-02-12 10:08:17,paid
5477,709,2025-07-03 13:58:56,delivered
5478,434,2025-07-26 11:32:11,paid
5479,258,2024-04-08 02:19:02,paid
5480,587,2025-11-13 11:29:04,delivered
5481,30,2025-05-01 22:29:09,shipped
5482,380,2024-02-15 19:33:02,shipped
5483,34,2025-11-18 18:35:00,paid
5484,1003,2024-11-18 15:01:14,shipped
5485,656,2024-06-07 10:02:04,delivered
5486,1898,2024-09-24 23:23:54,pending
5487,677,2025-08-18 16:42:17,delivered
5488,2125,2025-07-02 11:54:04,paid
5489,1868,2024-05-17 10:25:20,delivered
5490,1434,2025-01-07 21:19:55,delivered
5491,1067,2025-08-03 01:51:24,canceled
5492,2303,2025-05-02 13:49:11,shipped
5493,556,2024-10-21 07:23:13,paid
5494,2340,2024-01-26 09:27:22,shipped
5495,2534,2024-03-11 02:05:05,delivered
5496,2744,2025-07-30 06:02:36,delivered
5497,2694,2025-03-06 03:34:33,paid
5498,419,2024-10-31 20:38:51,pending
5499,745,2025-07-11 21:52:44,delivered
5500,496,2025-05-16 07:30:23,delivered
5501,260,2024-12-21 02:12:20,delivered
5502,813,2024-12-10 00:13:22,delivered
5503,2984,2024-06-17 18:12:17,canceled
5504,2685,2025-03-28 11:36:05,canceled
5505,120,2024-09-10 01:46:25,paid
5506,636,2025-03-23 21:29:56,canceled
5507,2519,2024-06-15 07:05:06,delivered
5508,702,2024-03-19 07:14:07,delivered
5509,1340,2025-05-25 11:58:26,delivered
5510,309,2025-05-12 09:07:45,shipped
5511,2266,2025-03-03 17:01:35,paid
5512,683,2024-09-09 12:21:00,delivered
5513,2878,2024-07-08 22:12:18,delivered
5514,2213,2024-06-06 19:40:15,shipped
5515,1262,2024-07-26 05:06:26,shipped
5516,2004,2025-07-16 22:59:29,delivered
5517,2020,2024-06-18 23:57:30,paid
5518,1611,2024-08-13 03:03:40,paid
5519,81,2025-03-19 13:01:35,shipped
5520,1040,2025-03-24 15:24:38,delivered
5521,2041,2025-04-19 17:49:59,delivered
5522,478,2024-05-20 04:01:36,canceled
5523,2473,2025-10-02 16:40:24,delivered
5524,2385,2024-12-06 19:45:01,pending
5525,2339,2024-05-15 09:45:26,delivered
5526,664,2024-02-13 01:25:49,shipped
5527,2731,2025-11-30 21:12:38,delivered
5528,2159,2025-12-08 07:59:51,delivered
5529,461,2024-06-15 09:40:14,delivered
5530,1339,2024-04-17 09:38:22,delivered
5531,2287,2025-12-11 16:28:39,delivered
5532,536,2024-04-25 22:01:38,pending
5533,2766,2025-08-07 16:15:28,canceled
5534,552,2025-09-08 02:56:47,shipped
5535,2987,2025-09-06 01:35:11,delivered
5536,223,2025-03-01 15:04:40,paid
5537,155,2025-11-17 03:14:16,pending
5538,2271,2025-01-14 18:36:12,delivered
5539,2810,2025-11-18 06:20:28,delivered
5540,2063,2025-01-27 22:56:47,delivered
5541,1796,2024-09-28 07:39:53,delivered
5542,2840,2025-07-28 18:14:52,delivered
5543,1525,2025-06-02 08:15:59,delivered
5544,757,2024-07-02 22:11:40,delivered
5545,1616,2025-12-18 22:14:56,pending
5546,166,2024-06-05 21:27:48,pending
5547,1238,2024-07-02 12:42:54,canceled
5548,2644,2024-03-04 16:46:29,delivered
5549,2351,2024-09-06 02:55:03,paid
5550,273,2024-09-26 10:27:03,delivered
5551,668,2024-06-12 03:38:31,delivered
5552,2337,2025-11-28 21:59:40,canceled
5553,384,2024-01-18 17:46:45,delivered
5554,2634,2025-03-24 07:34:20,paid
5555,2990,2025-03-31 20:13:37,delivered
5556,2720,2024-01-19 15:57:02,paid
5557,815,2025-01-06 05:58:59,shipped
5558,2095,2024-05-29 19:00:30,pending
5559,805,2025-12-09 02:28:14,pending
5560,1703,2024-12-31 03:14:09,paid
5561,2814,2025-04-05 23:21:41,delivered
5562,2494,2024-03-30 10:55:37,paid
5563,199,2025-05-06 21:23:38,paid
5564,622,2024-03-30 18:11:13,paid
5565,484,2025-11-04 05:02:05,delivered
5566,2869,2024-12-23 13:26:53,shipped
5567,2705,2024-04-18 10:59:09,pending
5568,2482,2025-08-22 03:30:27,delivered
5569,366,2024-03-31 01:09:52,paid
5570,1650,2024-03-22 04:07:27,paid
5571,741,2024-02-02 12:09:41,paid
5572,2956,2024-01-25 18:58:57,delivered
5573,2962,2024-09-23 08:50:42,delivered
5574,2168,2025-08-13 06:31:54,delivered
5575,1019,2024-06-02 18:04:48,canceled
5576,2989,2024-06-15 06:54:44,pending
5577,2343,2024-05-29 11:25:36,delivered
5578,1382,2024-06-10 20:53:35,delivered
5579,2705,2024-05-18 21:46:34,delivered
5580,2725,2025-09-22 02:58:04,shipped
5581,2134,2024-03-21 11:47:42,paid
5582,1156,2024-05-16 19:26:05,paid
5583,1166,2024-01-18 15:20:04,delivered
5584,2798,2024-11-02 15:18:05,delivered
5585,576,2025-12-17 02:00:07,shipped
5586,36,2025-03-23 17:25:32,delivered
5587,552,2024-04-26 14:35:24,delivered
5588,1539,2024-04-10 01:08:39,pending
5589,2423,2024-05-30 09:58:12,delivered
5590,1503,2024-09-28 20:00:46,delivered
5591,271,2025-09-21 12:09:19,delivered
5592,2684,2024-01-01 23:02:31,delivered
5593,880,2025-07-09 21:07:04,delivered
5594,2443,2024-09-25 03:43:02,paid
5595,2845,2025-03-29 04:27:42,delivered
5596,70,2025-08-26 00:27:18,paid
5597,1859,2024-04-02 03:48:09,paid
5598,782,2024-11-25 05:21:45,canceled
5599,2252,2024-09-10 16:59:28,delivered
5600,1587,2024-08-26 09:52:20,delivered
5601,534,2024-06-13 16:12:05,delivered
5602,1063,2024-02-28 05:09:02,canceled
5603,640,2024-01-20 22:04:03,paid
5604,1974,2025-12-23 11:54:34,pending
5605,505,2024-10-08 00:51:42,delivered
5606,1964,2024-06-28 06:33:01,delivered
5607,1139,2024-02-16 20:14:26,paid
5608,2538,2024-02-17 18:47:20,delivered
5609,2956,2024-03-07 07:28:44,delivered
5610,2420,2024-01-18 09:12:02,shipped
5611,533,2024-04-08 05:48:35,delivered
5612,2176,2025-05-19 22:38:07,canceled
5613,439,2024-09-22 22:37:05,shipped
5614,650,2025-10-04 22:42:25,delivered
5615,2588,2025-05-13 16:30:41,pending
5616,2873,2025-07-05 17:32:34,delivered
5617,133,2024-07-12 22:41:51,pending
5618,70,2025-04-23 13:37:47,shipped
5619,1662,2025-01-20 13:19:29,delivered
5620,2621,2024-12-16 16:04:41,shipped
5621,1263,2025-04-28 19:49:01,pending
5622,1814,2025-04-03 08:41:17,delivered
5623,1426,2024-10-15 22:01:10,shipped
5624,707,2024-07-10 03:35:26,shipped
5625,436,2024-04-16 07:14:22,delivered
5626,1029,2024-12-24 15:34:01,delivered
5627,453,2024-02-04 06:31:24,delivered
